chic_feature	atac_feature	rna_feature
3311964_ENSG00000115107_STEAP3	Peak_85923	ENSG00000115107_STEAP3
3311964_ENSG00000115107_STEAP3	Peak_85924	ENSG00000115107_STEAP3
3311966_ENSG00000115107_STEAP3	Peak_85923	ENSG00000115107_STEAP3
3311966_ENSG00000115107_STEAP3	Peak_85924	ENSG00000115107_STEAP3
3311985_ENSG00000115107_STEAP3	Peak_85923	ENSG00000115107_STEAP3
3311985_ENSG00000115107_STEAP3	Peak_85924	ENSG00000115107_STEAP3
3311989_ENSG00000115107_STEAP3		ENSG00000115107_STEAP3
3311990_ENSG00000115107_STEAP3		ENSG00000115107_STEAP3
3311992_ENSG00000115107_STEAP3		ENSG00000115107_STEAP3
3312011_ENSG00000115107_STEAP3		ENSG00000115107_STEAP3
3312013_ENSG00000115107_STEAP3		ENSG00000115107_STEAP3
3312710_ENSG00000144120_TMEM177		ENSG00000144120_TMEM177
3312753_ENSG00000144120_TMEM177		ENSG00000144120_TMEM177
3312801_ENSG00000144120_TMEM177		ENSG00000144120_TMEM177
3312823_ENSG00000144120_TMEM177		ENSG00000144120_TMEM177
3312835_ENSG00000144120_TMEM177		ENSG00000144120_TMEM177
3312877_ENSG00000144120_TMEM177	Peak_85952	ENSG00000144120_TMEM177
3312883_ENSG00000144120_TMEM177	Peak_85952	ENSG00000144120_TMEM177
3329230_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329231_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329234_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329242_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329251_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329259_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329263_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329265_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329293_ENSG00000136732_GYPC		ENSG00000136732_GYPC
3329444_ENSG00000136732_GYPC	Peak_86148	ENSG00000136732_GYPC
3329445_ENSG00000136732_GYPC	Peak_86148	ENSG00000136732_GYPC
3329447_ENSG00000136732_GYPC	Peak_86148	ENSG00000136732_GYPC
3329466_ENSG00000136732_GYPC	Peak_86149	ENSG00000136732_GYPC
3330255_ENSG00000136717_BIN1	Peak_86200	ENSG00000136717_BIN1
3330256_ENSG00000136717_BIN1	Peak_86200	ENSG00000136717_BIN1
3331811_ENSG00000173349_SFT2D3		ENSG00000173349_SFT2D3
3331877_ENSG00000173349_SFT2D3		ENSG00000173349_SFT2D3
3331890_ENSG00000173349_SFT2D3		ENSG00000173349_SFT2D3
3331926_ENSG00000173349_SFT2D3	Peak_86291	ENSG00000173349_SFT2D3
3332142_ENSG00000144231_POLR2D	Peak_86296	ENSG00000144231_POLR2D
3332166_ENSG00000144231_POLR2D		ENSG00000144231_POLR2D
3357310_ENSG00000150540_HNMT	Peak_86771	ENSG00000150540_HNMT
3357313_ENSG00000150540_HNMT	Peak_86771	ENSG00000150540_HNMT
3357323_ENSG00000150540_HNMT	Peak_86771	ENSG00000150540_HNMT
3357324_ENSG00000150540_HNMT	Peak_86771	ENSG00000150540_HNMT
3357332_ENSG00000150540_HNMT		ENSG00000150540_HNMT
3357339_ENSG00000150540_HNMT		ENSG00000150540_HNMT
3368384_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368427_ENSG00000075884_ARHGAP15	Peak_86851	ENSG00000075884_ARHGAP15
3368428_ENSG00000075884_ARHGAP15	Peak_86851	ENSG00000075884_ARHGAP15
3368429_ENSG00000075884_ARHGAP15	Peak_86851	ENSG00000075884_ARHGAP15
3368430_ENSG00000075884_ARHGAP15	Peak_86851	ENSG00000075884_ARHGAP15
3368433_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368436_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368439_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368442_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368444_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368445_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368446_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368448_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368457_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368458_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368460_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368462_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3368463_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3369264_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3369268_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3369277_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3369327_ENSG00000075884_ARHGAP15		ENSG00000075884_ARHGAP15
3388846_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388847_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388854_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388873_ENSG00000162980_ARL5A	Peak_87381	ENSG00000162980_ARL5A
3388876_ENSG00000162980_ARL5A	Peak_87381	ENSG00000162980_ARL5A
3388880_ENSG00000162980_ARL5A	Peak_87381	ENSG00000162980_ARL5A
3388885_ENSG00000162980_ARL5A	Peak_87381	ENSG00000162980_ARL5A
3388887_ENSG00000162980_ARL5A	Peak_87381	ENSG00000162980_ARL5A
3388906_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388914_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388917_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388930_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388932_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388934_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388937_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388938_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388942_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388944_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388947_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388951_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388955_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388971_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388977_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388989_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388996_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3388999_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3389002_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3389008_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3389009_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3389011_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3389012_ENSG00000162980_ARL5A		ENSG00000162980_ARL5A
3403038_ENSG00000144283_PKP4	Peak_87638	ENSG00000144283_PKP4
3403041_ENSG00000144283_PKP4	Peak_87638	ENSG00000144283_PKP4
3403042_ENSG00000144283_PKP4	Peak_87638	ENSG00000144283_PKP4
3405835_ENSG00000196151_WDSUB1	Peak_87695	ENSG00000196151_WDSUB1
3430242_ENSG00000144357_UBR3		ENSG00000144357_UBR3
3430255_ENSG00000144357_UBR3		ENSG00000144357_UBR3
3430260_ENSG00000144357_UBR3		ENSG00000144357_UBR3
3439075_ENSG00000091436_MAP3K20	Peak_88582	ENSG00000091436_MAP3K20
3439091_ENSG00000091436_MAP3K20		ENSG00000091436_MAP3K20
3439092_ENSG00000091436_MAP3K20		ENSG00000091436_MAP3K20
3439149_ENSG00000091436_MAP3K20		ENSG00000091436_MAP3K20
3439168_ENSG00000091436_MAP3K20		ENSG00000091436_MAP3K20
3439172_ENSG00000091436_MAP3K20		ENSG00000091436_MAP3K20
3439326_ENSG00000144354_CDCA7	Peak_88587	ENSG00000144354_CDCA7
3439326_ENSG00000144354_CDCA7	Peak_88588	ENSG00000144354_CDCA7
3439333_ENSG00000144354_CDCA7	Peak_88587	ENSG00000144354_CDCA7
3439333_ENSG00000144354_CDCA7	Peak_88588	ENSG00000144354_CDCA7
3439337_ENSG00000144354_CDCA7	Peak_88587	ENSG00000144354_CDCA7
3439337_ENSG00000144354_CDCA7	Peak_88588	ENSG00000144354_CDCA7
3439338_ENSG00000144354_CDCA7	Peak_88587	ENSG00000144354_CDCA7
3439338_ENSG00000144354_CDCA7	Peak_88588	ENSG00000144354_CDCA7
3439339_ENSG00000144354_CDCA7	Peak_88587	ENSG00000144354_CDCA7
3439339_ENSG00000144354_CDCA7	Peak_88588	ENSG00000144354_CDCA7
3439340_ENSG00000144354_CDCA7	Peak_88587	ENSG00000144354_CDCA7
3439340_ENSG00000144354_CDCA7	Peak_88588	ENSG00000144354_CDCA7
3439372_ENSG00000144354_CDCA7	Peak_88590	ENSG00000144354_CDCA7
3446188_ENSG00000144320_LNPK		ENSG00000144320_LNPK
3446192_ENSG00000144320_LNPK		ENSG00000144320_LNPK
3446208_ENSG00000144320_LNPK	Peak_88795	ENSG00000144320_LNPK
3446232_ENSG00000144320_LNPK	Peak_88795	ENSG00000144320_LNPK
3446260_ENSG00000144320_LNPK		ENSG00000144320_LNPK
3446270_ENSG00000144320_LNPK		ENSG00000144320_LNPK
3458679_ENSG00000188452_CERKL		ENSG00000188452_CERKL
3458687_ENSG00000188452_CERKL		ENSG00000188452_CERKL
3470950_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3470951_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3470963_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3470968_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3470977_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3470978_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3470993_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471007_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471023_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471026_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471027_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471028_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471042_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471090_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471105_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471112_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471119_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471131_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471134_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471139_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471155_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471162_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471166_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471181_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471190_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471197_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471202_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471217_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471220_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471228_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471236_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471240_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471246_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471248_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471255_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471284_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471293_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471295_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471297_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471302_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471303_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471304_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471310_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471335_ENSG00000064989_CALCRL	Peak_89233	ENSG00000064989_CALCRL
3471336_ENSG00000064989_CALCRL	Peak_89233	ENSG00000064989_CALCRL
3471340_ENSG00000064989_CALCRL	Peak_89233	ENSG00000064989_CALCRL
3471363_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471369_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471378_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471386_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471389_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471391_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471396_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3471410_ENSG00000064989_CALCRL		ENSG00000064989_CALCRL
3506065_ENSG00000204217_BMPR2		ENSG00000204217_BMPR2
3506085_ENSG00000204217_BMPR2	Peak_90060	ENSG00000204217_BMPR2
3520072_ENSG00000163249_CCNYL1	Peak_90401	ENSG00000163249_CCNYL1
3520079_ENSG00000163249_CCNYL1	Peak_90401	ENSG00000163249_CCNYL1
3520079_ENSG00000163249_CCNYL1	Peak_90402	ENSG00000163249_CCNYL1
3520081_ENSG00000163249_CCNYL1	Peak_90401	ENSG00000163249_CCNYL1
3520081_ENSG00000163249_CCNYL1	Peak_90402	ENSG00000163249_CCNYL1
3520084_ENSG00000163249_CCNYL1	Peak_90401	ENSG00000163249_CCNYL1
3520084_ENSG00000163249_CCNYL1	Peak_90402	ENSG00000163249_CCNYL1
3520087_ENSG00000163249_CCNYL1	Peak_90401	ENSG00000163249_CCNYL1
3520087_ENSG00000163249_CCNYL1	Peak_90402	ENSG00000163249_CCNYL1
3520106_ENSG00000163249_CCNYL1	Peak_90402	ENSG00000163249_CCNYL1
3520109_ENSG00000163249_CCNYL1	Peak_90402	ENSG00000163249_CCNYL1
3520109_ENSG00000163249_CCNYL1	Peak_90403	ENSG00000163249_CCNYL1
3520109_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520112_ENSG00000163249_CCNYL1	Peak_90403	ENSG00000163249_CCNYL1
3520112_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520112_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520114_ENSG00000163249_CCNYL1	Peak_90403	ENSG00000163249_CCNYL1
3520114_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520114_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520119_ENSG00000163249_CCNYL1	Peak_90403	ENSG00000163249_CCNYL1
3520119_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520119_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520124_ENSG00000163249_CCNYL1	Peak_90403	ENSG00000163249_CCNYL1
3520124_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520124_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520124_ENSG00000163249_CCNYL1	Peak_90407	ENSG00000163249_CCNYL1
3520124_ENSG00000163249_CCNYL1	Peak_90408	ENSG00000163249_CCNYL1
3520129_ENSG00000163249_CCNYL1	Peak_90403	ENSG00000163249_CCNYL1
3520129_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520129_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520129_ENSG00000163249_CCNYL1	Peak_90407	ENSG00000163249_CCNYL1
3520129_ENSG00000163249_CCNYL1	Peak_90408	ENSG00000163249_CCNYL1
3520133_ENSG00000163249_CCNYL1	Peak_90405	ENSG00000163249_CCNYL1
3520133_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520133_ENSG00000163249_CCNYL1	Peak_90407	ENSG00000163249_CCNYL1
3520133_ENSG00000163249_CCNYL1	Peak_90408	ENSG00000163249_CCNYL1
3520140_ENSG00000163249_CCNYL1	Peak_90406	ENSG00000163249_CCNYL1
3520140_ENSG00000163249_CCNYL1	Peak_90407	ENSG00000163249_CCNYL1
3520140_ENSG00000163249_CCNYL1	Peak_90408	ENSG00000163249_CCNYL1
3520172_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520175_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520177_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520180_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520197_ENSG00000163249_CCNYL1	Peak_90412	ENSG00000163249_CCNYL1
3520198_ENSG00000163249_CCNYL1	Peak_90412	ENSG00000163249_CCNYL1
3520204_ENSG00000163249_CCNYL1	Peak_90412	ENSG00000163249_CCNYL1
3520205_ENSG00000163249_CCNYL1	Peak_90412	ENSG00000163249_CCNYL1
3520206_ENSG00000163249_CCNYL1	Peak_90412	ENSG00000163249_CCNYL1
3520231_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520236_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520239_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520244_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520245_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520250_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520262_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520264_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520268_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520279_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520284_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520298_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520306_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520307_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520309_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520314_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520327_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520328_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520330_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520333_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520334_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520335_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520336_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520337_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520345_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520346_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520354_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520359_ENSG00000163249_CCNYL1	Peak_90414	ENSG00000163249_CCNYL1
3520361_ENSG00000163249_CCNYL1	Peak_90414	ENSG00000163249_CCNYL1
3520369_ENSG00000163249_CCNYL1	Peak_90414	ENSG00000163249_CCNYL1
3520791_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520798_ENSG00000163249_CCNYL1		ENSG00000163249_CCNYL1
3520819_ENSG00000163249_CCNYL1	Peak_90443	ENSG00000163249_CCNYL1
3520819_ENSG00000163249_CCNYL1	Peak_90444	ENSG00000163249_CCNYL1
3536816_ENSG00000138376_BARD1		ENSG00000138376_BARD1
3557687_ENSG00000123983_ACSL3	Peak_91225	ENSG00000123983_ACSL3
3557748_ENSG00000123983_ACSL3	Peak_91227	ENSG00000123983_ACSL3
3557779_ENSG00000123983_ACSL3	Peak_91230	ENSG00000123983_ACSL3
3557785_ENSG00000123983_ACSL3	Peak_91230	ENSG00000123983_ACSL3
3557798_ENSG00000123983_ACSL3	Peak_91230	ENSG00000123983_ACSL3
3557798_ENSG00000123983_ACSL3	Peak_91231	ENSG00000123983_ACSL3
3557808_ENSG00000123983_ACSL3	Peak_91231	ENSG00000123983_ACSL3
3557810_ENSG00000123983_ACSL3	Peak_91231	ENSG00000123983_ACSL3
3557811_ENSG00000123983_ACSL3	Peak_91231	ENSG00000123983_ACSL3
3557847_ENSG00000123983_ACSL3	Peak_91235	ENSG00000123983_ACSL3
3557850_ENSG00000123983_ACSL3	Peak_91235	ENSG00000123983_ACSL3
3557854_ENSG00000123983_ACSL3	Peak_91235	ENSG00000123983_ACSL3
3557857_ENSG00000123983_ACSL3	Peak_91235	ENSG00000123983_ACSL3
3557866_ENSG00000123983_ACSL3		ENSG00000123983_ACSL3
3557869_ENSG00000123983_ACSL3		ENSG00000123983_ACSL3
3557872_ENSG00000123983_ACSL3		ENSG00000123983_ACSL3
3557874_ENSG00000123983_ACSL3		ENSG00000123983_ACSL3
3573519_ENSG00000153823_PID1	Peak_91655	ENSG00000153823_PID1
3573519_ENSG00000153823_PID1	Peak_91657	ENSG00000153823_PID1
3573520_ENSG00000153823_PID1	Peak_91655	ENSG00000153823_PID1
3573520_ENSG00000153823_PID1	Peak_91657	ENSG00000153823_PID1
3573542_ENSG00000153823_PID1	Peak_91657	ENSG00000153823_PID1
3576267_ENSG00000067066_SP100		ENSG00000067066_SP100
3576271_ENSG00000067066_SP100		ENSG00000067066_SP100
3576272_ENSG00000067066_SP100		ENSG00000067066_SP100
3576275_ENSG00000067066_SP100		ENSG00000067066_SP100
3576276_ENSG00000067066_SP100		ENSG00000067066_SP100
3576278_ENSG00000067066_SP100		ENSG00000067066_SP100
3576279_ENSG00000067066_SP100		ENSG00000067066_SP100
3576280_ENSG00000067066_SP100		ENSG00000067066_SP100
3576281_ENSG00000067066_SP100		ENSG00000067066_SP100
3576282_ENSG00000067066_SP100		ENSG00000067066_SP100
3576284_ENSG00000067066_SP100		ENSG00000067066_SP100
3576287_ENSG00000067066_SP100		ENSG00000067066_SP100
3576295_ENSG00000067066_SP100		ENSG00000067066_SP100
3576296_ENSG00000067066_SP100		ENSG00000067066_SP100
3576297_ENSG00000067066_SP100		ENSG00000067066_SP100
3576299_ENSG00000067066_SP100		ENSG00000067066_SP100
3576301_ENSG00000067066_SP100		ENSG00000067066_SP100
3576304_ENSG00000067066_SP100		ENSG00000067066_SP100
3576306_ENSG00000067066_SP100		ENSG00000067066_SP100
3576307_ENSG00000067066_SP100		ENSG00000067066_SP100
3576309_ENSG00000067066_SP100		ENSG00000067066_SP100
3576313_ENSG00000067066_SP100		ENSG00000067066_SP100
3576316_ENSG00000067066_SP100		ENSG00000067066_SP100
3576320_ENSG00000067066_SP100		ENSG00000067066_SP100
3576321_ENSG00000067066_SP100		ENSG00000067066_SP100
3576333_ENSG00000067066_SP100		ENSG00000067066_SP100
3576337_ENSG00000067066_SP100	Peak_91730	ENSG00000067066_SP100
3576341_ENSG00000067066_SP100	Peak_91730	ENSG00000067066_SP100
3576344_ENSG00000067066_SP100	Peak_91730	ENSG00000067066_SP100
3576346_ENSG00000067066_SP100	Peak_91730	ENSG00000067066_SP100
3576598_ENSG00000067066_SP100		ENSG00000067066_SP100
3576602_ENSG00000067066_SP100		ENSG00000067066_SP100
3576608_ENSG00000067066_SP100		ENSG00000067066_SP100
3576621_ENSG00000067066_SP100		ENSG00000067066_SP100
3576643_ENSG00000067066_SP100		ENSG00000067066_SP100
3576648_ENSG00000067066_SP100		ENSG00000067066_SP100
3576650_ENSG00000067066_SP100		ENSG00000067066_SP100
3576651_ENSG00000067066_SP100		ENSG00000067066_SP100
3576661_ENSG00000067066_SP100		ENSG00000067066_SP100
3576664_ENSG00000067066_SP100		ENSG00000067066_SP100
3576667_ENSG00000067066_SP100		ENSG00000067066_SP100
3576669_ENSG00000067066_SP100		ENSG00000067066_SP100
3576670_ENSG00000067066_SP100		ENSG00000067066_SP100
3576680_ENSG00000067066_SP100		ENSG00000067066_SP100
3582284_ENSG00000135930_EIF4E2		ENSG00000135930_EIF4E2
3582307_ENSG00000135930_EIF4E2		ENSG00000135930_EIF4E2
3582308_ENSG00000135930_EIF4E2		ENSG00000135930_EIF4E2
3592637_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592640_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592643_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592644_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592645_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592654_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592654_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592654_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592655_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592655_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592655_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592656_ENSG00000144476_ACKR3	Peak_92228	ENSG00000144476_ACKR3
3592656_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592656_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592658_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592658_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592660_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592660_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592661_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592661_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592663_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592663_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3592664_ENSG00000144476_ACKR3	Peak_92229	ENSG00000144476_ACKR3
3592664_ENSG00000144476_ACKR3	Peak_92230	ENSG00000144476_ACKR3
3083089_ENSG00000115129_TP53I3		ENSG00000115129_TP53I3
3596521_ENSG00000132330_SCLY	Peak_92407	ENSG00000132330_SCLY
3597018_ENSG00000065802_ASB1		ENSG00000065802_ASB1
3597150_ENSG00000065802_ASB1		ENSG00000065802_ASB1
3602130_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602134_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602139_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602155_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602162_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602163_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602169_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602177_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3602181_ENSG00000188542_DUSP28		ENSG00000188542_DUSP28
3084223_ENSG00000115129_TP53I3		ENSG00000115129_TP53I3
3084396_ENSG00000115129_TP53I3	Peak_79464	ENSG00000115129_TP53I3
